Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-05-08,26.6,18.6,23.0,8.3,7.3,89.0,Light rain shower,6.0
2023-05-09,24.0,18.3,21.6,7.9,3.9,88.0,Light rain shower,5.0
2023-05-10,28.1,19.6,23.3,9.0,19.3,85.0,Light rain shower,6.0
2023-05-11,30.3,23.0,25.4,7.9,17.8,80.0,Light rain shower,7.0
2023-05-12,23.3,15.9,19.2,4.3,30.2,98.0,Light rain shower,5.0
2023-05-13,21.1,16.2,18.9,2.9,27.8,99.0,Moderate rain,5.0
2023-05-14,20.6,18.7,19.7,4.0,13.9,96.0,Light rain,5.0
2023-05-15,31.2,18.3,23.6,6.1,1.3,75.0,Patchy rain possible,7.0
2023-05-16,32.7,21.1,25.2,6.5,2.0,69.0,Patchy rain possible,7.0
2023-05-17,35.6,22.7,27.8,8.3,0.0,56.0,Partly cloudy,9.0
2023-05-18,37.0,24.1,29.2,6.1,0.0,50.0,Partly cloudy,9.0
2023-05-19,34.2,24.4,28.8,6.5,0.0,50.0,Partly cloudy,8.0
2023-05-20,35.0,23.5,28.0,7.6,5.1,63.0,Patchy rain possible,8.0
2023-05-21,38.3,24.1,29.9,7.6,0.0,53.0,Sunny,9.0
2023-05-22,39.7,24.5,30.6,5.4,0.0,45.0,Sunny,9.0
2023-05-23,34.7,23.4,28.6,10.4,6.0,62.0,Moderate rain at times,7.0
2023-05-24,33.9,21.9,26.9,11.9,7.7,76.0,Patchy light rain with thunder,7.0
2023-05-25,37.1,22.9,28.4,11.2,2.4,70.0,Thundery outbreaks possible,8.0
2023-05-26,36.0,23.3,28.5,8.3,5.8,74.0,Fog,8.0
2023-05-27,31.9,24.2,27.1,8.3,5.5,76.0,Light rain shower,7.0
2023-05-28,28.6,22.2,25.4,7.2,20.0,86.0,Patchy light rain with thunder,6.0
2023-05-29,29.8,23.6,26.2,6.1,6.2,80.0,Patchy light rain with thunder,6.0
2023-05-30,33.1,24.7,28.1,7.9,1.7,72.0,Patchy light rain with thunder,7.0
2023-05-31,37.0,25.6,30.3,6.1,1.1,64.0,Patchy light rain with thunder,8.0
2023-06-01,37.5,25.7,30.7,7.2,0.5,61.0,Thundery outbreaks possible,8.0
2023-06-02,36.2,24.6,29.9,6.8,6.0,69.0,Patchy light rain with thunder,8.0
2023-06-03,37.1,24.5,29.8,7.9,11.3,72.0,Patchy light rain with thunder,8.0
2023-06-04,29.8,23.2,25.7,6.5,15.9,81.0,Light rain shower,6.0
2023-06-05,27.7,21.2,24.4,6.5,20.0,89.0,Moderate or heavy rain shower,6.0
2023-06-06,28.2,21.7,25.0,6.1,33.5,85.0,Moderate or heavy rain shower,6.0
2023-06-07,28.6,22.1,25.3,6.1,15.8,84.0,Light rain shower,6.0
2023-06-08,29.0,22.5,25.4,5.4,62.8,86.0,Moderate or heavy rain shower,6.0
2023-06-09,24.8,20.2,22.8,3.6,68.4,92.0,Moderate or heavy rain shower,5.0
2023-06-10,31.8,23.1,26.6,5.8,0.3,63.0,Patchy rain possible,7.0
2023-06-11,31.7,24.1,27.6,6.1,0.2,56.0,Patchy rain possible,7.0
2023-06-12,25.5,20.4,23.1,4.3,27.1,95.0,Moderate or heavy rain shower,6.0
2023-06-13,24.3,20.0,22.5,4.0,115.8,98.0,Moderate or heavy rain shower,5.0
2023-06-14,23.6,17.5,20.3,4.0,97.7,99.0,Heavy rain,5.0
2023-06-15,23.6,18.5,21.6,3.2,165.2,98.0,Heavy rain,5.0
2023-06-16,29.9,22.3,26.1,6.1,10.8,83.0,Patchy light rain with thunder,6.0
2023-06-17,31.8,23.8,27.0,6.5,5.8,77.0,Thundery outbreaks possible,7.0
2023-06-18,31.1,22.7,26.8,5.4,5.9,77.0,Patchy light rain with thunder,7.0
2023-06-19,28.8,22.2,26.0,5.4,18.6,85.0,Patchy light rain with thunder,6.0
2023-06-20,28.3,21.9,25.4,4.0,29.2,87.0,Moderate or heavy rain shower,6.0
2023-06-21,31.9,22.7,26.1,5.4,10.8,80.0,Thundery outbreaks possible,7.0
2023-06-22,27.5,21.2,24.9,3.6,26.8,88.0,Light rain shower,6.0
2023-06-23,25.7,19.9,23.0,4.0,67.0,95.0,Moderate or heavy rain shower,6.0
2023-06-24,23.6,19.7,22.7,3.2,47.0,99.0,Light rain shower,5.0
2023-06-25,31.1,21.0,25.2,6.1,2.2,80.0,Patchy rain possible,7.0
2023-06-26,26.4,20.2,23.9,6.5,8.8,90.0,Light rain shower,6.0
2023-06-27,25.9,21.0,23.8,5.8,23.4,93.0,Moderate or heavy rain shower,6.0
2023-06-28,28.8,21.9,25.2,6.5,12.4,89.0,Light rain shower,6.0
2023-06-29,28.9,22.4,25.5,5.4,10.8,87.0,Light rain shower,6.0
2023-06-30,29.9,22.0,26.1,5.4,11.5,85.0,Patchy light rain with thunder,6.0
