Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-02-18,24.4,16.9,20.5,10.8,0.0,76.0,Overcast,5.0
2023-02-19,22.5,18.7,20.4,18.7,2.3,71.0,Heavy rain at times,5.0
2023-02-20,25.7,17.1,21.0,15.5,0.0,60.0,Overcast,6.0
2023-02-21,26.1,17.7,21.5,16.9,0.2,60.0,Patchy rain possible,6.0
2023-02-22,22.9,18.1,20.4,19.7,0.0,67.0,Overcast,5.0
2023-02-23,24.6,17.2,20.3,14.8,0.0,69.0,Overcast,5.0
2023-02-24,21.6,17.3,19.2,24.1,0.3,66.0,Patchy rain possible,5.0
2023-02-25,22.7,16.6,18.6,21.5,0.0,47.0,Overcast,5.0
2023-02-26,24.0,14.7,18.4,17.3,0.0,45.0,Partly cloudy,6.0
2023-02-27,25.9,12.4,19.2,23.0,0.0,54.0,Sunny,7.0
2023-02-28,25.9,15.5,20.3,18.7,0.0,63.0,Cloudy,6.0
2023-03-01,26.1,16.7,21.0,14.0,0.0,65.0,Overcast,6.0
2023-03-02,29.7,17.9,23.0,24.5,0.0,57.0,Partly cloudy,7.0
2023-03-03,26.3,18.0,22.0,18.0,0.0,63.0,Overcast,6.0
2023-03-04,29.0,19.5,23.4,21.6,0.0,55.0,Partly cloudy,7.0
2023-03-05,29.5,17.4,22.6,24.8,0.0,60.0,Overcast,6.0
2023-03-06,28.2,17.5,22.3,25.2,0.0,61.0,Cloudy,6.0
2023-03-07,28.3,17.7,22.0,23.8,0.0,62.0,Overcast,6.0
2023-03-08,26.2,17.9,21.9,12.2,0.0,73.0,Overcast,6.0
2023-03-09,31.0,18.9,24.4,19.4,0.0,63.0,Cloudy,7.0
2023-03-10,33.6,19.3,24.8,27.7,0.0,64.0,Partly cloudy,8.0
2023-03-11,26.9,19.8,23.2,18.7,1.3,72.0,Light rain shower,6.0
2023-03-12,28.4,19.3,22.2,37.8,1.4,65.0,Light rain shower,6.0
2023-03-13,19.2,15.0,17.1,31.3,0.3,55.0,Overcast,4.0
2023-03-14,30.7,15.3,21.0,27.0,0.0,55.0,Partly cloudy,8.0
2023-03-15,23.8,18.7,21.1,17.3,0.2,78.0,Patchy rain possible,5.0
2023-03-16,28.8,18.7,23.5,22.0,0.0,71.0,Overcast,6.0
2023-03-17,28.4,19.6,23.7,22.3,0.6,72.0,Light rain shower,6.0
2023-03-18,31.4,19.4,24.3,25.9,0.2,70.0,Patchy rain possible,7.0
