Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-01-08,22.2,11.2,15.6,7.9,0.0,57.0,Sunny,6.0
2023-01-09,22.0,10.5,15.8,6.8,0.1,69.0,Patchy rain possible,5.0
2023-01-10,21.4,11.9,16.4,7.9,1.5,79.0,Cloudy,5.0
2023-01-11,19.1,13.7,16.4,9.4,0.6,84.0,Overcast,4.0
2023-01-12,23.4,14.8,18.4,11.9,0.0,89.0,Overcast,5.0
2023-01-13,25.8,15.7,19.2,15.5,0.0,81.0,Cloudy,6.0
2023-01-14,26.0,15.0,19.3,9.7,0.1,77.0,Overcast,6.0
2023-01-15,18.5,9.6,13.3,14.2,2.1,74.0,Patchy rain possible,4.0
2023-01-16,11.0,8.6,9.4,12.4,0.0,57.0,Overcast,3.0
2023-01-17,10.0,6.5,8.2,8.5,0.0,64.0,Overcast,3.0
2023-01-18,10.6,7.4,9.1,8.3,0.0,71.0,Overcast,3.0
2023-01-19,14.1,6.5,10.3,4.3,0.0,57.0,Overcast,3.0
2023-01-20,13.5,9.0,10.9,5.4,0.0,56.0,Overcast,3.0
2023-01-21,15.2,9.9,12.4,10.1,0.0,77.0,Overcast,4.0
2023-01-22,18.5,11.7,15.4,5.4,0.2,90.0,Patchy rain possible,4.0
2023-01-23,16.5,13.9,15.5,10.3,2.5,91.0,Patchy rain possible,4.0
2023-01-24,14.0,7.3,11.1,19.4,0.0,57.0,Overcast,3.0
2023-01-25,18.3,4.6,10.9,12.2,0.0,45.0,Sunny,5.0
2023-01-26,13.2,7.6,10.9,8.7,0.6,84.0,Patchy rain possible,3.0
2023-01-27,13.2,8.4,11.2,16.5,0.4,68.0,Overcast,3.0
2023-01-28,17.1,5.9,10.0,11.3,0.0,33.0,Sunny,5.0
2023-01-29,20.6,6.0,12.4,6.5,0.0,33.0,Sunny,6.0
2023-01-30,21.7,6.2,13.4,7.9,0.0,34.0,Sunny,6.0
2023-01-31,22.6,7.4,14.5,12.2,0.0,54.0,Sunny,6.0
2023-02-01,18.9,10.9,15.2,5.8,0.2,82.0,Patchy rain possible,4.0
2023-02-02,21.3,14.9,17.6,5.4,2.0,82.0,Patchy rain possible,5.0
2023-02-03,18.0,15.6,16.5,5.6,1.8,94.0,Patchy rain possible,4.0
2023-02-04,19.3,15.3,17.4,6.5,4.7,96.0,Moderate rain at times,4.0
2023-02-05,17.6,13.5,15.3,4.3,10.4,98.0,Heavy rain at times,4.0
2023-02-06,17.6,14.5,15.9,5.0,3.7,99.0,Patchy rain possible,4.0
2023-02-07,18.4,16.2,17.3,5.4,2.9,99.0,Patchy rain possible,4.0
2023-02-08,19.7,16.9,18.3,5.4,6.2,98.0,Patchy rain possible,4.0
2023-02-09,20.1,17.4,18.9,5.4,4.8,98.0,Patchy rain possible,5.0
2023-02-10,21.1,19.4,19.8,7.4,5.6,98.0,Patchy rain possible,5.0
2023-02-11,21.7,18.6,20.2,15.6,3.4,98.0,Moderate rain at times,5.0
2023-02-12,24.1,18.8,20.8,12.4,0.8,93.0,Patchy rain possible,5.0
2023-02-13,22.1,16.7,19.2,13.0,0.7,91.0,Patchy rain possible,5.0
2023-02-14,16.7,11.9,14.1,13.6,0.4,83.0,Patchy rain possible,4.0
2023-02-15,13.2,10.0,12.0,8.9,0.0,73.0,Overcast,3.0
2023-02-16,14.5,11.1,13.3,5.0,0.0,78.0,Overcast,3.0
2023-02-17,20.1,13.5,16.1,11.5,0.0,79.0,Overcast,5.0
2023-02-18,19.8,13.5,16.3,9.3,0.0,88.0,Overcast,4.0
2023-02-19,18.3,13.6,16.9,12.4,4.3,79.0,Heavy rain at times,4.0
2023-02-20,21.7,11.3,16.8,6.1,0.0,70.0,Overcast,5.0
2023-02-21,19.4,15.7,17.7,9.0,0.7,75.0,Patchy rain possible,4.0
2023-02-22,17.7,14.8,16.5,10.1,0.9,84.0,Patchy rain possible,4.0
2023-02-23,19.3,14.7,16.9,7.9,0.0,87.0,Overcast,4.0
2023-02-24,16.6,13.1,15.1,12.4,1.3,82.0,Patchy rain possible,4.0
2023-02-25,17.9,12.9,14.7,11.7,0.0,64.0,Cloudy,4.0
2023-02-26,20.8,10.9,15.0,8.5,0.0,54.0,Partly cloudy,6.0
2023-02-27,24.1,9.7,16.6,12.2,0.0,53.0,Sunny,6.0
2023-02-28,22.5,11.5,15.9,13.0,0.0,67.0,Sunny,6.0
2023-03-01,19.0,13.5,16.4,5.8,0.0,76.0,Fog,4.0
2023-03-02,23.2,18.1,20.1,9.0,0.0,56.0,Partly cloudy,6.0
2023-03-03,24.8,14.9,19.9,8.3,0.0,65.0,Overcast,5.0
2023-03-04,20.9,14.3,18.3,4.7,0.0,66.0,Overcast,5.0
2023-03-05,24.7,15.3,19.7,11.9,0.0,62.0,Overcast,5.0
2023-03-06,26.7,14.9,20.2,15.5,0.0,64.0,Overcast,6.0
2023-03-07,26.5,15.8,19.5,13.3,0.0,71.0,Overcast,6.0
2023-03-08,25.6,18.2,20.9,7.2,0.3,74.0,Patchy rain possible,6.0
2023-03-09,30.8,17.4,23.0,7.9,0.0,64.0,Cloudy,7.0
2023-03-10,30.8,17.2,23.2,17.6,0.0,61.0,Partly cloudy,8.0
2023-03-11,23.5,18.5,20.8,10.1,0.2,71.0,Patchy rain possible,5.0
2023-03-12,24.0,14.8,19.2,16.2,0.5,65.0,Light drizzle,5.0
2023-03-13,17.8,10.3,14.1,9.7,9.6,64.0,Moderate rain at times,4.0
2023-03-14,28.5,11.6,18.5,14.8,0.0,56.0,Partly cloudy,7.0
2023-03-15,22.6,15.6,18.9,10.1,0.7,79.0,Overcast,5.0
2023-03-16,25.7,19.1,21.7,13.7,1.4,77.0,Light rain shower,6.0
2023-03-17,26.6,16.9,21.3,14.0,0.1,78.0,Fog,6.0
2023-03-18,25.7,17.9,20.8,13.7,0.1,74.0,Overcast,6.0
2023-03-19,25.9,18.0,21.7,15.8,0.4,75.0,Patchy rain possible,6.0
2023-03-20,24.4,18.9,21.4,14.0,0.1,82.0,Patchy rain possible,5.0
2023-03-21,34.1,20.3,25.5,15.8,0.0,74.0,Cloudy,7.0
2023-03-22,39.4,20.2,28.1,16.9,0.0,57.0,Fog,8.0
2023-03-23,40.6,20.6,29.6,18.0,0.0,48.0,Sunny,10.0
2023-03-24,30.3,19.8,24.1,11.2,8.4,72.0,Light rain shower,7.0
2023-03-25,21.0,18.1,19.8,7.9,14.4,84.0,Light rain shower,5.0
2023-03-26,20.1,15.0,17.9,7.9,13.4,88.0,Light rain shower,5.0
2023-03-27,17.9,15.7,17.0,5.0,12.0,93.0,Light rain shower,4.0
2023-03-28,16.3,12.8,15.1,4.3,13.6,95.0,Light rain shower,4.0
2023-03-29,17.0,13.1,15.1,5.4,10.9,95.0,Light rain shower,4.0
2023-03-30,17.0,13.6,16.1,5.0,12.0,95.0,Moderate or heavy rain shower,4.0
2023-03-31,18.6,17.1,17.9,4.3,8.9,97.0,Light rain shower,4.0
2023-04-01,21.2,16.4,18.8,6.5,14.7,98.0,Moderate or heavy rain shower,5.0
2023-04-02,21.9,17.8,20.0,9.4,7.3,97.0,Light rain shower,5.0
2023-04-03,25.3,18.7,22.0,11.9,5.3,90.0,Light rain shower,6.0
2023-04-04,31.8,19.9,24.2,16.6,5.7,83.0,Fog,7.0
2023-04-05,32.1,21.0,24.8,14.8,0.7,79.0,Patchy rain possible,7.0
2023-04-06,22.7,15.6,19.1,9.0,3.8,87.0,Light rain shower,5.0
2023-04-07,19.3,14.7,16.6,5.0,2.1,82.0,Light drizzle,4.0
2023-04-08,17.6,13.2,15.0,4.3,5.4,88.0,Light rain,4.0
2023-04-09,17.4,12.9,14.9,4.0,6.8,96.0,Light rain,4.0
2023-04-10,19.8,16.6,17.9,5.4,4.1,98.0,Light rain,4.0
2023-04-11,22.7,18.8,20.5,11.2,1.6,94.0,Fog,5.0
2023-04-12,21.9,18.4,20.3,8.3,4.9,94.0,Light rain shower,5.0
2023-04-13,22.4,18.7,21.0,8.6,2.8,95.0,Light drizzle,5.0
2023-04-14,27.3,21.0,22.9,9.7,1.9,91.0,Light rain shower,6.0
2023-04-15,31.3,22.0,25.0,10.1,7.2,76.0,Moderate or heavy rain shower,7.0
2023-04-16,34.0,17.6,25.4,15.5,0.1,67.0,Thundery outbreaks possible,7.0
2023-04-17,23.2,19.4,21.5,9.7,0.8,89.0,Light drizzle,5.0
2023-04-18,28.5,21.7,24.0,13.7,1.1,88.0,Light drizzle,6.0
2023-04-19,37.8,22.0,27.9,15.5,0.0,76.0,Mist,8.0
2023-04-20,40.9,22.7,29.8,14.8,0.0,66.0,Partly cloudy,10.0
2023-04-21,38.8,22.5,29.0,16.2,0.0,62.0,Sunny,9.0
2023-04-22,35.8,22.9,28.0,17.6,0.0,65.0,Thundery outbreaks possible,8.0
2023-04-23,32.7,21.6,26.3,18.4,0.4,68.0,Thundery outbreaks possible,7.0
2023-04-24,24.3,21.6,23.2,9.4,9.5,92.0,Light rain shower,5.0
2023-04-25,23.7,18.0,20.9,9.0,8.7,90.0,Moderate or heavy rain shower,5.0
2023-04-26,21.7,17.3,18.7,4.0,0.6,79.0,Light rain shower,5.0
2023-04-27,23.7,18.8,21.0,10.1,0.4,88.0,Mist,5.0
2023-04-28,24.6,21.3,22.4,11.5,3.4,89.0,Light rain shower,5.0
2023-04-29,24.6,18.1,21.2,11.2,16.0,81.0,Moderate or heavy rain shower,5.0
2023-04-30,24.1,16.4,19.7,11.2,0.7,65.0,Patchy rain possible,5.0
2023-05-01,23.5,18.7,20.7,13.7,0.9,79.0,Patchy rain possible,5.0
2023-05-02,23.3,18.1,20.9,10.8,2.8,91.0,Light drizzle,5.0
2023-05-03,25.9,20.6,23.5,18.0,2.0,83.0,Light rain shower,6.0
2023-05-04,27.0,21.9,23.8,10.4,1.7,90.0,Light drizzle,6.0
2023-05-05,38.6,22.7,28.7,15.8,0.0,73.0,Mist,8.0
2023-05-06,40.5,23.7,29.4,15.1,0.0,67.0,Cloudy,9.0
2023-05-07,26.4,19.5,23.5,6.8,15.8,87.0,Moderate or heavy rain shower,6.0
2023-05-08,21.7,16.5,18.7,5.0,20.2,94.0,Moderate or heavy rain shower,5.0
2023-05-09,19.4,15.8,17.8,4.0,16.2,97.0,Light rain shower,4.0
2023-05-10,23.5,17.5,20.9,7.2,9.9,97.0,Light rain shower,5.0
