Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-01-08,20.5,17.0,18.8,10.8,0.0,70.0,Overcast,5.0
2023-01-09,21.9,18.2,19.7,10.4,0.1,82.0,Patchy rain possible,5.0
2023-01-10,21.7,19.1,20.0,9.0,2.8,84.0,Patchy rain possible,5.0
2023-01-11,21.5,18.6,19.8,9.4,0.4,87.0,Patchy rain possible,5.0
2023-01-12,23.7,18.5,20.4,14.3,4.5,86.0,Moderate rain at times,5.0
2023-01-13,30.4,18.6,23.3,18.0,0.0,79.0,Partly cloudy,8.0
2023-01-14,31.9,19.8,24.3,12.2,0.0,73.0,Sunny,8.0
2023-01-15,20.8,14.9,19.5,18.0,0.2,91.0,Patchy rain possible,5.0
2023-01-16,14.6,11.9,13.2,18.4,0.1,71.0,Overcast,3.0
2023-01-17,16.5,13.0,14.6,13.3,0.0,73.0,Overcast,4.0
2023-01-18,17.7,13.6,15.3,14.8,0.0,80.0,Overcast,4.0
2023-01-19,17.5,12.9,15.2,11.5,0.0,65.0,Overcast,4.0
2023-01-20,20.5,14.5,16.6,11.3,0.0,65.0,Overcast,5.0
2023-01-21,21.0,13.8,17.2,9.0,0.0,83.0,Overcast,5.0
2023-01-22,24.3,14.7,19.3,15.1,0.0,83.0,Cloudy,5.0
2023-01-23,24.3,18.8,20.8,11.5,0.2,89.0,Overcast,5.0
2023-01-24,20.4,13.3,15.5,30.6,0.3,63.0,Overcast,5.0
2023-01-25,17.3,12.1,15.0,11.2,0.0,63.0,Overcast,4.0
2023-01-26,22.6,12.5,17.3,11.5,0.1,76.0,Overcast,5.0
2023-01-27,18.1,13.2,15.6,24.5,2.1,73.0,Overcast,4.0
2023-01-28,18.5,12.4,14.9,12.6,0.0,45.0,Partly cloudy,5.0
2023-01-29,20.5,11.2,15.2,14.8,0.0,46.0,Partly cloudy,6.0
2023-01-30,21.6,9.8,15.6,15.1,0.0,51.0,Sunny,6.0
2023-01-31,22.8,12.0,16.9,15.1,0.0,66.0,Sunny,6.0
2023-02-01,22.2,14.1,18.1,9.7,0.1,84.0,Overcast,5.0
2023-02-02,21.9,18.7,19.8,10.8,1.2,89.0,Patchy rain possible,5.0
2023-02-03,20.1,18.9,19.5,9.7,0.7,93.0,Patchy rain possible,5.0
2023-02-04,21.2,18.9,19.7,6.5,0.5,93.0,Patchy rain possible,5.0
2023-02-05,22.0,20.4,21.0,10.8,0.8,95.0,Patchy rain possible,5.0
2023-02-06,25.8,20.7,22.3,18.0,0.8,89.0,Patchy rain possible,6.0
2023-02-07,24.7,20.6,22.1,13.0,0.1,90.0,Patchy rain possible,5.0
2023-02-08,23.5,20.8,21.7,14.8,1.0,95.0,Patchy rain possible,5.0
2023-02-09,23.3,20.8,21.8,11.6,0.1,95.0,Patchy rain possible,5.0
2023-02-10,25.4,20.8,22.3,15.8,0.5,91.0,Patchy rain possible,6.0
2023-02-11,29.2,21.5,23.9,21.2,0.0,87.0,Overcast,6.0
2023-02-12,31.5,20.7,24.3,18.4,0.0,86.0,Overcast,7.0
2023-02-13,28.4,20.9,23.6,15.8,0.0,86.0,Cloudy,6.0
2023-02-14,22.4,16.2,18.3,20.2,4.9,86.0,Patchy rain possible,5.0
2023-02-15,16.3,14.7,15.6,12.2,0.0,77.0,Overcast,4.0
2023-02-16,17.7,15.3,16.3,14.4,0.0,77.0,Overcast,4.0
2023-02-17,20.5,17.0,18.5,10.4,0.0,79.0,Overcast,5.0
2023-02-18,24.5,17.4,20.3,13.7,0.0,84.0,Overcast,5.0
2023-02-19,23.0,19.4,20.7,12.2,0.7,82.0,Patchy rain possible,5.0
2023-02-20,24.7,18.2,20.7,17.3,0.0,69.0,Cloudy,5.0
2023-02-21,24.7,17.4,20.3,16.2,0.0,76.0,Overcast,5.0
2023-02-22,21.3,19.0,19.8,17.3,0.3,85.0,Patchy rain possible,5.0
2023-02-23,22.4,18.3,19.8,10.8,0.2,86.0,Patchy rain possible,5.0
2023-02-24,21.7,17.8,19.5,18.0,0.3,81.0,Patchy rain possible,5.0
2023-02-25,22.8,15.8,18.8,17.6,0.0,58.0,Overcast,5.0
2023-02-26,22.5,16.0,18.5,18.7,0.0,61.0,Partly cloudy,6.0
2023-02-27,22.5,14.3,18.2,16.9,0.0,73.0,Cloudy,5.0
2023-02-28,21.5,15.6,18.2,11.5,0.0,81.0,Overcast,5.0
2023-03-01,23.2,17.1,20.0,12.6,0.0,82.0,Cloudy,5.0
2023-03-02,29.3,16.7,21.3,18.0,0.0,71.0,Sunny,7.0
2023-03-03,26.1,16.8,21.0,20.5,0.0,74.0,Partly cloudy,7.0
2023-03-04,25.9,18.1,21.0,18.0,0.0,74.0,Cloudy,6.0
2023-03-05,26.8,16.4,20.7,17.6,0.0,74.0,Cloudy,6.0
2023-03-06,25.9,17.0,20.9,17.6,0.0,79.0,Cloudy,6.0
2023-03-07,26.5,17.3,21.3,19.4,0.0,80.0,Cloudy,6.0
2023-03-08,27.4,18.3,22.1,16.9,0.0,78.0,Mist,6.0
2023-03-09,30.2,20.2,23.5,14.8,0.4,72.0,Patchy rain possible,7.0
2023-03-10,30.3,18.5,23.2,20.9,0.0,75.0,Sunny,8.0
2023-03-11,26.1,19.2,21.9,18.4,0.1,81.0,Patchy rain possible,6.0
2023-03-12,29.2,18.4,22.7,24.5,0.3,74.0,Partly cloudy,7.0
2023-03-13,22.3,17.3,19.0,23.0,0.8,54.0,Overcast,5.0
2023-03-14,26.5,16.4,20.7,19.4,0.0,64.0,Cloudy,6.0
2023-03-15,25.8,18.3,21.8,15.8,0.5,80.0,Patchy rain possible,6.0
2023-03-16,28.6,20.1,23.4,20.5,1.0,80.0,Light rain shower,6.0
2023-03-17,30.8,19.3,23.5,20.9,3.4,78.0,Mist,7.0
2023-03-18,31.5,20.2,24.5,21.6,0.2,74.0,Cloudy,7.0
2023-03-19,28.3,20.1,23.3,20.5,0.0,81.0,Mist,6.0
2023-03-20,28.0,20.9,23.8,20.5,1.0,84.0,Mist,6.0
2023-03-21,35.2,22.6,26.3,20.9,0.1,82.0,Partly cloudy,9.0
2023-03-22,40.4,21.8,28.3,20.2,0.0,70.0,Sunny,10.0
2023-03-23,39.0,22.3,28.0,22.7,0.0,70.0,Sunny,9.0
2023-03-24,38.2,22.2,27.2,27.4,0.0,76.0,Sunny,9.0
2023-03-25,24.4,22.7,23.5,15.1,0.5,85.0,Light drizzle,5.0
2023-03-26,23.3,21.0,22.3,14.8,9.5,91.0,Light rain shower,5.0
